UserID,Latitude,Longitude,AllZero,Altitude_IGNORE,Timestamp,Date,Time
100,39.973177593,116.303740719,0,502.371049868766,40753.5313425926,2011-07-29,12:45:08
100,39.973175689,116.303733929,0,502.892040682415,40753.5313541667,2011-07-29,12:45:09
100,39.973171554,116.303733553,0,503.572227690289,40753.5313657407,2011-07-29,12:45:10
100,39.975463746,116.333115083,0,490.947933070866,40753.5431365741,2011-07-29,13:02:07
100,39.97547606,116.333078487,0,487.511952099737,40753.5431481482,2011-07-29,13:02:08
100,39.97549057,116.333110933,0,485.544530839895,40753.5431597222,2011-07-29,13:02:09
100,39.975463093,116.333079963,0,483.654251968504,40753.5431712963,2011-07-29,13:02:10
100,39.975459326,116.333046361,0,482.340334645669,40753.5431828704,2011-07-29,13:02:11
100,39.975416753,116.333003875,0,481.1493667979,40753.5431944444,2011-07-29,13:02:12
100,39.975419274,116.332986322,0,480.587125984252,40753.5432060185,2011-07-29,13:02:13
100,39.975422405,116.332967161,0,478.74250328084,40753.5432175926,2011-07-29,13:02:14
100,39.975435364,116.332950276,0,476.729324146982,40753.5432291667,2011-07-29,13:02:15
100,39.975459189,116.332934384,0,473.022660761155,40753.5432407407,2011-07-29,13:02:16
100,39.975464674,116.332906274,0,471.455682414698,40753.5432523148,2011-07-29,13:02:17
100,39.975421879,116.332877633,0,470.085994094488,40753.5432638889,2011-07-29,13:02:18
100,39.975412554,116.332811627,0,467.973044619423,40753.543275463,2011-07-29,13:02:19
100,39.975401437,116.332780277,0,465.559422572178,40753.543287037,2011-07-29,13:02:20
100,39.975396075,116.332757209,0,465.153622047244,40753.5432986111,2011-07-29,13:02:21
100,39.975390563,116.332726867,0,463.741633858268,40753.5433101852,2011-07-29,13:02:22
100,39.975409528,116.332649829,0,462.950209973753,40753.5433217593,2011-07-29,13:02:23
100,39.975419051,116.332658056,0,463.180190288714,40753.5433333333,2011-07-29,13:02:24
100,39.975411219,116.332649675,0,463.162319553806,40753.5433449074,2011-07-29,13:02:25
100,39.975409534,116.33263632,0,462.098257874016,40753.5433564815,2011-07-29,13:02:26
100,39.975407642,116.332620314,0,461.446305774278,40753.5433680556,2011-07-29,13:02:27
100,39.975405841,116.332587448,0,460.264603018373,40753.5433796296,2011-07-29,13:02:28
100,39.975389339,116.332532076,0,459.55592847769,40753.5433912037,2011-07-29,13:02:29
100,39.975362148,116.332518247,0,456.182673884514,40753.5434027778,2011-07-29,13:02:30
100,39.975361908,116.332541665,0,453.999186351706,40753.5434143519,2011-07-29,13:02:31
100,39.975373929,116.332599285,0,452.819232283465,40753.5434259259,2011-07-29,13:02:32
100,39.975381655,116.332590388,0,451.756676509186,40753.5434375,2011-07-29,13:02:33
100,39.975386158,116.332563962,0,450.017132545932,40753.5434490741,2011-07-29,13:02:34
100,39.975388547,116.332538235,0,447.651420603675,40753.5434606481,2011-07-29,13:02:35
100,39.975352493,116.332493156,0,445.255170603675,40753.5434722222,2011-07-29,13:02:36
100,39.975358898,116.332478672,0,443.022119422572,40753.5434837963,2011-07-29,13:02:37
100,39.975388364,116.332454271,0,439.336482939633,40753.5434953704,2011-07-29,13:02:38
100,39.975415386,116.332454846,0,437.636437007874,40753.5435069444,2011-07-29,13:02:39
100,39.975330774,116.332397229,0,436.119219160105,40753.5435185185,2011-07-29,13:02:40
100,39.97534364,116.332393977,0,434.720098425197,40753.5435300926,2011-07-29,13:02:41
100,39.975360895,116.332344577,0,433.716961942257,40753.5435416667,2011-07-29,13:02:42
100,39.975369042,116.332324324,0,432.957477034121,40753.5435532407,2011-07-29,13:02:43
100,39.975374661,116.332313373,0,431.93281496063,40753.5435648148,2011-07-29,13:02:44
100,39.975378021,116.3322997,0,432.005856299213,40753.5435763889,2011-07-29,13:02:45
100,39.975375863,116.332271443,0,430.943297244094,40753.543587963,2011-07-29,13:02:46
100,39.975373049,116.33225962,0,430.220557742782,40753.543599537,2011-07-29,13:02:47
100,39.975379831,116.332256486,0,429.493963254593,40753.5436111111,2011-07-29,13:02:48
100,39.975383479,116.332245459,0,428.630547900262,40753.5436226852,2011-07-29,13:02:49
100,39.975387514,116.332233996,0,427.85249015748,40753.5436342593,2011-07-29,13:02:50
100,39.97539955,116.332235556,0,426.940669291339,40753.5436458333,2011-07-29,13:02:51
100,39.975448592,116.332012011,0,113.285406824147,40753.5436574074,2011-07-29,13:02:52
100,39.975455118,116.332010627,0,124.833503937008,40753.5436689815,2011-07-29,13:02:53
100,39.975464008,116.332007364,0,136.323513779528,40753.5436805556,2011-07-29,13:02:54
100,39.975469492,116.331986119,0,134.071978346457,40753.5436921296,2011-07-29,13:02:55
100,39.975491692,116.331994773,0,128.111200787402,40753.5437037037,2011-07-29,13:02:56
100,39.975496713,116.331969856,0,127.725200131234,40753.5437152778,2011-07-29,13:02:57
100,39.975497232,116.33194478,0,128.268369422572,40753.5437268519,2011-07-29,13:02:58
100,39.975498564,116.331922141,0,129.529120734908,40753.5437384259,2011-07-29,13:02:59
100,39.975498213,116.331900233,0,132.132076771654,40753.54375,2011-07-29,13:03:00
100,39.97550025,116.331881494,0,135.039796587927,40753.5437615741,2011-07-29,13:03:01
100,39.975504035,116.331864509,0,138.418018372703,40753.5437731481,2011-07-29,13:03:02
100,39.975510599,116.331843335,0,139.170193569554,40753.5437847222,2011-07-29,13:03:03
100,39.975516798,116.331828001,0,141.758143044619,40753.5437962963,2011-07-29,13:03:04
100,39.975513544,116.331809026,0,143.988677821522,40753.5438078704,2011-07-29,13:03:05
100,39.975522636,116.331797193,0,146.58312007874,40753.5438194444,2011-07-29,13:03:06
100,39.97553147,116.331785587,0,145.968339895013,40753.5438310185,2011-07-29,13:03:07
100,39.975545683,116.33178208,0,148.378156167979,40753.5438425926,2011-07-29,13:03:08
100,39.975557261,116.331776225,0,151.300216535433,40753.5438541667,2011-07-29,13:03:09
100,39.975564961,116.331771577,0,153.805364173228,40753.5438657407,2011-07-29,13:03:10
100,39.97556996,116.331767131,0,156.184169947507,40753.5438773148,2011-07-29,13:03:11
100,39.975571971,116.331759167,0,159.109534120735,40753.5438888889,2011-07-29,13:03:12
100,39.975580276,116.331719054,0,161.233024934383,40753.543900463,2011-07-29,13:03:13
100,39.975589298,116.331722281,0,164.394015748031,40753.543912037,2011-07-29,13:03:14
100,39.975604391,116.331736603,0,168.758166010499,40753.5439236111,2011-07-29,13:03:15
100,39.975614571,116.331740588,0,172.366309055118,40753.5439351852,2011-07-29,13:03:16
100,39.975623676,116.331740991,0,175.518264435696,40753.5439467593,2011-07-29,13:03:17
100,39.975629619,116.33173896,0,178.326282808399,40753.5439583333,2011-07-29,13:03:18
100,39.975653883,116.331747935,0,180.225836614173,40753.5439699074,2011-07-29,13:03:19
100,39.975672999,116.331758596,0,182.52218832021,40753.5439814815,2011-07-29,13:03:20
100,39.97569085,116.331767514,0,185.143979658793,40753.5439930556,2011-07-29,13:03:21
100,39.975706726,116.331772617,0,187.626499343832,40753.5440046296,2011-07-29,13:03:22
100,39.97571197,116.331775081,0,190.009534120735,40753.5440162037,2011-07-29,13:03:23
100,39.975725732,116.331784787,0,192.860567585302,40753.5440277778,2011-07-29,13:03:24
100,39.975740106,116.331797641,0,194.886151574803,40753.5440393519,2011-07-29,13:03:25
100,39.975756768,116.331804196,0,193.195731627297,40753.5440509259,2011-07-29,13:03:26
100,39.97577009,116.331810606,0,195.00187992126,40753.5440625,2011-07-29,13:03:27
100,39.975785917,116.331815292,0,197.187559055118,40753.5440740741,2011-07-29,13:03:28
100,39.975811187,116.331823941,0,200.21094488189,40753.5440856481,2011-07-29,13:03:29
100,39.975824004,116.331824446,0,202.400127952756,40753.5440972222,2011-07-29,13:03:30
100,39.975831197,116.33182782,0,203.003959973753,40753.5441087963,2011-07-29,13:03:31
100,39.975842052,116.331830385,0,204.738330052493,40753.5441203704,2011-07-29,13:03:32
100,39.975852033,116.331814484,0,206.286774934383,40753.5441319444,2011-07-29,13:03:33
100,39.975853431,116.331781675,0,207.550068897638,40753.5441435185,2011-07-29,13:03:34
100,39.97585432,116.331763431,0,208.852398293963,40753.5441550926,2011-07-29,13:03:35
100,39.975858445,116.331761405,0,210.785426509186,40753.5441666667,2011-07-29,13:03:36
100,39.975861334,116.331761698,0,212.155413385827,40753.5441782407,2011-07-29,13:03:37
100,39.975865281,116.331761974,0,213.447782152231,40753.5441898148,2011-07-29,13:03:38
100,39.975869579,116.331761992,0,209.536213910761,40753.5442013889,2011-07-29,13:03:39
100,39.97587466,116.331759097,0,210.252296587927,40753.544212963,2011-07-29,13:03:40
100,39.975888999,116.331754807,0,208.348290682415,40753.544224537,2011-07-29,13:03:41
100,39.975901876,116.331749305,0,209.255206692913,40753.5442361111,2011-07-29,13:03:42
100,39.975911752,116.331749963,0,209.846059711286,40753.5442476852,2011-07-29,13:03:43
100,39.975917291,116.331748164,0,210.216377952756,40753.5442592593,2011-07-29,13:03:44
100,39.975928185,116.331755464,0,210.43344488189,40753.5442708333,2011-07-29,13:03:45
100,39.975940131,116.331763215,0,210.861646981627,40753.5442824074,2011-07-29,13:03:46
100,39.975949128,116.331763167,0,211.732444225722,40753.5442939815,2011-07-29,13:03:47
100,39.975957295,116.331735959,0,212.647221128609,40753.5443055556,2011-07-29,13:03:48
100,39.975961639,116.331710761,0,213.553359580053,40753.5443171296,2011-07-29,13:03:49
100,39.975971713,116.331700641,0,214.256952099738,40753.5443287037,2011-07-29,13:03:50
100,39.975978452,116.331676163,0,215.100990813648,40753.5443402778,2011-07-29,13:03:51
100,39.975985692,116.331672253,0,215.739301181102,40753.5443518519,2011-07-29,13:03:52
100,39.975995238,116.331671256,0,216.027106299213,40753.5443634259,2011-07-29,13:03:53
100,39.976002822,116.331655358,0,216.877680446194,40753.544375,2011-07-29,13:03:54
100,39.976031546,116.331653185,0,216.601614173228,40753.5443865741,2011-07-29,13:03:55
100,39.976045907,116.331654042,0,216.672050524934,40753.5443981481,2011-07-29,13:03:56
100,39.976062669,116.331646947,0,216.478061023622,40753.5444097222,2011-07-29,13:03:57
100,39.976080824,116.331640409,0,217.197122703412,40753.5444212963,2011-07-29,13:03:58
100,39.97609848,116.331632462,0,218.377828083989,40753.5444328704,2011-07-29,13:03:59
100,39.976110967,116.331637568,0,219.389648950131,40753.5444444444,2011-07-29,13:04:00
100,39.976125672,116.331644041,0,219.373904199475,40753.5444560185,2011-07-29,13:04:01
100,39.976137329,116.33164428,0,219.684186351706,40753.5444675926,2011-07-29,13:04:02
100,39.976152173,116.331649516,0,220.365249343832,40753.5444791667,2011-07-29,13:04:03
100,39.976163446,116.331644811,0,221.153569553806,40753.5444907407,2011-07-29,13:04:04
100,39.976172235,116.331641678,0,222.243461286089,40753.5445023148,2011-07-29,13:04:05
100,39.976183185,116.331640155,0,223.637227690289,40753.5445138889,2011-07-29,13:04:06
100,39.97619803,116.331646808,0,224.54967519685,40753.544525463,2011-07-29,13:04:07
100,39.976204912,116.331639491,0,225.466479658793,40753.544537037,2011-07-29,13:04:08
100,39.976212821,116.331644487,0,225.956509186352,40753.5445486111,2011-07-29,13:04:09
100,39.976214925,116.33164806,0,226.242936351706,40753.5445601852,2011-07-29,13:04:10
100,39.976217276,116.331652676,0,227.245521653543,40753.5445717593,2011-07-29,13:04:11
100,39.976221461,116.331659829,0,227.713546587926,40753.5445833333,2011-07-29,13:04:12
100,39.976228177,116.331661731,0,227.666991469816,40753.5445949074,2011-07-29,13:04:13
100,39.976237859,116.331659388,0,227.786512467192,40753.5446064815,2011-07-29,13:04:14
100,39.976248374,116.331656364,0,228.126003937008,40753.5446180556,2011-07-29,13:04:15
100,39.976269932,116.331629937,0,229.181729002625,40753.5446296296,2011-07-29,13:04:16
100,39.976283619,116.331623096,0,230.44250656168,40753.5446412037,2011-07-29,13:04:17
100,39.976287733,116.331621964,0,231.495580708661,40753.5446527778,2011-07-29,13:04:18
100,39.976290978,116.331615153,0,232.334087926509,40753.5446643519,2011-07-29,13:04:19
100,39.97629724,116.331581436,0,232.919583333333,40753.5446759259,2011-07-29,13:04:20
100,39.976307064,116.331585859,0,233.586430446194,40753.5446875,2011-07-29,13:04:21
100,39.976316487,116.331597522,0,234.053877952756,40753.5446990741,2011-07-29,13:04:22
100,39.976322012,116.331598813,0,234.687585301837,40753.5447106481,2011-07-29,13:04:23
100,39.976326878,116.331605235,0,235.346322178478,40753.5447222222,2011-07-29,13:04:24
100,39.976334972,116.331622637,0,235.676476377953,40753.5447337963,2011-07-29,13:04:25
100,39.976344066,116.331639968,0,235.814898293963,40753.5447453704,2011-07-29,13:04:26
100,39.976348476,116.331647734,0,235.9462335958,40753.5447569444,2011-07-29,13:04:27
100,39.976355573,116.331658142,0,236.361371391076,40753.5447685185,2011-07-29,13:04:28
100,39.976363087,116.331661682,0,236.367427821522,40753.5447800926,2011-07-29,13:04:29
100,39.976379561,116.331670205,0,236.440091863517,40753.5447916667,2011-07-29,13:04:30
100,39.976417293,116.331681459,0,236.61312992126,40753.5448032407,2011-07-29,13:04:31
100,39.976454901,116.331659829,0,234.401456692913,40753.5448148148,2011-07-29,13:04:32
100,39.976470357,116.331655759,0,234.313172572178,40753.5448263889,2011-07-29,13:04:33
100,39.976481874,116.331647323,0,234.208218503937,40753.544837963,2011-07-29,13:04:34
100,39.976492515,116.331645935,0,234.495449475066,40753.544849537,2011-07-29,13:04:35
100,39.976499274,116.331647919,0,235.405895669291,40753.5448611111,2011-07-29,13:04:36
100,39.976510385,116.331626952,0,236.059022309711,40753.5448726852,2011-07-29,13:04:37
100,39.976527725,116.331635535,0,236.772778871391,40753.5448842593,2011-07-29,13:04:38
100,39.976532235,116.331608786,0,237.797263779528,40753.5448958333,2011-07-29,13:04:39
100,39.976535584,116.331605455,0,238.270797244094,40753.5449074074,2011-07-29,13:04:40
100,39.976543746,116.33159921,0,238.790685695538,40753.5449189815,2011-07-29,13:04:41
100,39.976564224,116.331610742,0,239.382641076115,40753.5449305556,2011-07-29,13:04:42
100,39.976580004,116.331611889,0,239.313080708661,40753.5449421296,2011-07-29,13:04:43
100,39.976595908,116.331603809,0,239.377385170604,40753.5449537037,2011-07-29,13:04:44
100,39.976612041,116.331592049,0,239.899025590551,40753.5449652778,2011-07-29,13:04:45
100,39.976621682,116.331591421,0,240.066709317585,40753.5449768519,2011-07-29,13:04:46
100,39.976634805,116.331592913,0,240.178897637795,40753.5449884259,2011-07-29,13:04:47
100,39.976633038,116.331540055,0,241.777890419947,40753.545,2011-07-29,13:04:48
100,39.976679888,116.331547819,0,242.846683070866,40753.5450115741,2011-07-29,13:04:49
100,39.976692254,116.331549883,0,242.71904855643,40753.5450231481,2011-07-29,13:04:50
100,39.97670373,116.331556687,0,243.161594488189,40753.5450347222,2011-07-29,13:04:51
100,39.976741781,116.331577012,0,243.398061023622,40753.5450462963,2011-07-29,13:04:52
100,39.976761581,116.331583432,0,243.392729658793,40753.5450578704,2011-07-29,13:04:53
100,39.976779993,116.331609343,0,243.931519028871,40753.5450694444,2011-07-29,13:04:54
100,39.976792629,116.331638716,0,243.789343832021,40753.5450810185,2011-07-29,13:04:55
100,39.976803673,116.331643704,0,244.008087270341,40753.5450925926,2011-07-29,13:04:56
100,39.97681883,116.33166221,0,243.596906167979,40753.5451041667,2011-07-29,13:04:57
100,39.976841434,116.331680575,0,241.774711286089,40753.5451157407,2011-07-29,13:04:58
100,39.976852356,116.331691386,0,241.823897637795,40753.5451273148,2011-07-29,13:04:59
100,39.976870276,116.331698158,0,242.22656824147,40753.5451388889,2011-07-29,13:05:00
100,39.976889633,116.331705111,0,242.511217191601,40753.545150463,2011-07-29,13:05:01
100,39.976898037,116.331710066,0,241.725826771654,40753.545162037,2011-07-29,13:05:02
100,39.976901198,116.331700311,0,240.758861548556,40753.5451736111,2011-07-29,13:05:03
100,39.976911755,116.331688678,0,239.560436351706,40753.5451851852,2011-07-29,13:05:04
100,39.976915724,116.331674997,0,239.641210629921,40753.5451967593,2011-07-29,13:05:05
100,39.976923365,116.331623087,0,240.193464566929,40753.5452083333,2011-07-29,13:05:06
100,39.976947633,116.331629858,0,240.4806167979,40753.5452199074,2011-07-29,13:05:07
100,39.976962142,116.331554872,0,240.692080052493,40753.5452314815,2011-07-29,13:05:08
100,39.976970391,116.331552839,0,240.88123687664,40753.5452430556,2011-07-29,13:05:09
100,39.976965417,116.3315686,0,241.174622703412,40753.5452546296,2011-07-29,13:05:10
100,39.976973795,116.331562311,0,241.127312992126,40753.5452662037,2011-07-29,13:05:11
100,39.976986346,116.331562341,0,241.485807086614,40753.5452777778,2011-07-29,13:05:12
100,39.97699312,116.331572785,0,242.170849737533,40753.5452893519,2011-07-29,13:05:13
100,39.977014146,116.331579661,0,242.58187992126,40753.5453009259,2011-07-29,13:05:14
100,39.977023004,116.33151463,0,244.188284120735,40753.5453125,2011-07-29,13:05:15
100,39.977041749,116.331506846,0,245.282680446194,40753.5453240741,2011-07-29,13:05:16
100,39.977056788,116.331498977,0,245.586804461942,40753.5453356481,2011-07-29,13:05:17
100,39.977068514,116.3314912,0,245.590285433071,40753.5453472222,2011-07-29,13:05:18
100,39.977077082,116.331485439,0,246.277129265092,40753.5453587963,2011-07-29,13:05:19
100,39.977086034,116.331483231,0,246.702053805774,40753.5453703704,2011-07-29,13:05:20
100,39.977090912,116.331476393,0,247.450475721785,40753.5453819444,2011-07-29,13:05:21
100,39.977094815,116.331469448,0,248.224629265092,40753.5453935185,2011-07-29,13:05:22
100,39.97709898,116.331458985,0,248.757411417323,40753.5454050926,2011-07-29,13:05:23
100,39.977106659,116.331455793,0,249.042562335958,40753.5454166667,2011-07-29,13:05:24
100,39.977113177,116.331448968,0,249.675065616798,40753.5454282407,2011-07-29,13:05:25
100,39.977117431,116.331443607,0,250.272726377953,40753.5454398148,2011-07-29,13:05:26
100,39.977128446,116.331441306,0,250.733143044619,40753.5454513889,2011-07-29,13:05:27
100,39.977130299,116.331436971,0,250.010902230971,40753.545462963,2011-07-29,13:05:28
100,39.977134328,116.331442348,0,249.925449475066,40753.545474537,2011-07-29,13:05:29
100,39.977139997,116.331448409,0,250.823454724409,40753.5454861111,2011-07-29,13:05:30
100,39.977136125,116.331444474,0,247.538208661417,40753.5454976852,2011-07-29,13:05:31
100,39.977145686,116.331442548,0,245.205187007874,40753.5455092593,2011-07-29,13:05:32
100,39.977151354,116.331442414,0,244.108536745407,40753.5455208333,2011-07-29,13:05:33
100,39.977157498,116.331439112,0,244.064081364829,40753.5455324074,2011-07-29,13:05:34
100,39.977179733,116.331444676,0,246.87969816273,40753.5455439815,2011-07-29,13:05:35
100,39.977185528,116.331447571,0,248.165380577428,40753.5455555556,2011-07-29,13:05:36
100,39.977192642,116.331446038,0,248.827746062992,40753.5455671296,2011-07-29,13:05:37
100,39.977193219,116.33146284,0,248.720790682415,40753.5455787037,2011-07-29,13:05:38
100,39.977191928,116.331471531,0,248.363700787402,40753.5455902778,2011-07-29,13:05:39
100,39.977196691,116.331467833,0,248.422073490814,40753.5456018519,2011-07-29,13:05:40
100,39.97721357,116.33146652,0,247.945961286089,40753.5456134259,2011-07-29,13:05:41
100,39.977228133,116.331473925,0,247.686942257218,40753.545625,2011-07-29,13:05:42
100,39.977231305,116.331480061,0,247.503641732283,40753.5456365741,2011-07-29,13:05:43
100,39.977232802,116.331489933,0,246.789786745407,40753.5456481481,2011-07-29,13:05:44
100,39.977240985,116.331508766,0,246.089875328084,40753.5456597222,2011-07-29,13:05:45
100,39.977249158,116.331521507,0,245.834511154856,40753.5456712963,2011-07-29,13:05:46
100,39.977259272,116.331529083,0,245.646505905512,40753.5456828704,2011-07-29,13:05:47
100,39.977266432,116.3315394,0,245.38625984252,40753.5456944444,2011-07-29,13:05:48
100,39.977279778,116.331548443,0,245.409035433071,40753.5457060185,2011-07-29,13:05:49
100,39.977295413,116.331543543,0,245.663625328084,40753.5457175926,2011-07-29,13:05:50
100,39.977311146,116.331545944,0,245.57967191601,40753.5457291667,2011-07-29,13:05:51
100,39.977326578,116.331549581,0,245.490836614173,40753.5457407407,2011-07-29,13:05:52
100,39.97734764,116.331559753,0,244.852027559055,40753.5457523148,2011-07-29,13:05:53
100,39.977361504,116.331567827,0,244.525423228346,40753.5457638889,2011-07-29,13:05:54
100,39.977374449,116.331581502,0,244.394212598425,40753.545775463,2011-07-29,13:05:55
100,39.977390508,116.331589591,0,243.944156824147,40753.545787037,2011-07-29,13:05:56
100,39.977404555,116.331587711,0,244.139875328084,40753.5457986111,2011-07-29,13:05:57
100,39.977422769,116.331581378,0,244.214917979003,40753.5458101852,2011-07-29,13:05:58
100,39.977437868,116.331572287,0,244.515662729659,40753.5458217593,2011-07-29,13:05:59
100,39.977445373,116.331582934,0,244.38407480315,40753.5458333333,2011-07-29,13:06:00
100,39.977456939,116.331580717,0,244.290383858268,40753.5458449074,2011-07-29,13:06:01
100,39.97747174,116.331595892,0,244.011840551181,40753.5458564815,2011-07-29,13:06:02
100,39.977482102,116.331610538,0,243.048280839895,40753.5458680556,2011-07-29,13:06:03
100,39.97749645,116.331623391,0,242.724957349081,40753.5458796296,2011-07-29,13:06:04
100,39.977487626,116.331633126,0,240.622742782152,40753.5458912037,2011-07-29,13:06:05
100,39.977504793,116.331631561,0,240.550127952756,40753.5459027778,2011-07-29,13:06:06
100,39.97752129,116.331644598,0,240.311085958005,40753.5459143519,2011-07-29,13:06:07
100,39.977507824,116.331655505,0,239.616154855643,40753.5459259259,2011-07-29,13:06:08
100,39.977507938,116.331670016,0,237.70437335958,40753.5459375,2011-07-29,13:06:09
100,39.977509832,116.331672065,0,237.11967847769,40753.5459490741,2011-07-29,13:06:10
100,39.977528841,116.331680505,0,237.188690944882,40753.5459606481,2011-07-29,13:06:11
100,39.977558425,116.33171115,0,237.391515748031,40753.5459722222,2011-07-29,13:06:12
100,39.977568127,116.33173194,0,236.887142388451,40753.5459837963,2011-07-29,13:06:13
100,39.977605841,116.331780239,0,236.262148950131,40753.5459953704,2011-07-29,13:06:14
100,39.97763312,116.33180497,0,235.904432414698,40753.5460069444,2011-07-29,13:06:15
100,39.977652028,116.331806975,0,235.949537401575,40753.5460185185,2011-07-29,13:06:16
100,39.977664089,116.33179661,0,236.470180446194,40753.5460300926,2011-07-29,13:06:17
100,39.977678264,116.3317718,0,236.644921259843,40753.5460416667,2011-07-29,13:06:18
100,39.977694663,116.331751707,0,236.923188976378,40753.5460532407,2011-07-29,13:06:19
100,39.977690551,116.331739062,0,236.979507874016,40753.5460648148,2011-07-29,13:06:20
100,39.977696852,116.331723665,0,239.640259186352,40753.5460763889,2011-07-29,13:06:21
100,39.977699791,116.331718817,0,239.443166010499,40753.546087963,2011-07-29,13:06:22
100,39.977712881,116.331725083,0,239.035387139108,40753.546099537,2011-07-29,13:06:23
100,39.9777007,116.33169305,0,238.031351706037,40753.5461111111,2011-07-29,13:06:24
100,39.977704157,116.33167567,0,238.540879265092,40753.5461226852,2011-07-29,13:06:25
